;text
42529;Salvemos a las lomas! https://t.co/etks8SjuEd
56613;💙 𝙄𝙣𝙤𝙡𝙫𝙞𝙙𝙖𝙗𝙡𝙚 ❤ https://t.co/zwKNfjmCWg
99745;"Conversamos con Fernanda Valadez, Astrid Rondero y Mercedes Hernández de la película ""Sin señas particulares"" y Jairo Bustamante de ""La Llorona"" @ivoox  https://t.co/2FWRMadiDK"
49158;"Yo amaba a Jairo, a su canción ""Los Enamorados"" y a ese hombre que estaba lejos de nosotros. Que bonito. Una belleza encontrarla. Me embarga la nostalgia
https://t.co/5aVJjQFpyS"
77831;Jairo Concha hoy el MVP de @ClubALoficial. Alianza Lima dormirá como puntero solitario y le arrebata el segundo lugar del acumulado a César Vallejo #LIGA1BETSSONXGOLPERU
42050;Hoy a nueve años de su muerte, Jairo Varela sigue sonando bien fuerte! https://t.co/mSTNT0c4wS
34884;"Han pasado 9 años de la partida de Jairo Varela y cada vez que escucho ""Miserable"",  mi corazón de madre se encoje al pensar en la tristeza, la rabia y la frustración que debió sentir  Varela cuando compuso esa canción."
61028;Toque, gambeta y gol = Jairo Concha https://t.co/Gs3GYzJcwB
87073;"El nivel de ignorancia del Diputado Jairo Salazar supera los límites de lo ridículo y absurdo de su mente desfasada. 
Cómo se explica que sea docente de la UP? Y dirige la bancada del PRD. 
Bien harían sus estudiantes retirar la asignatura como protesta cívica."
27913;@AldanaSanner Algún lugar cerca por ahora y más adelante a Mardel o por ahí, en el dunita 🥺
44257;@EdenElLagrimasS —Luego del pequeño apretón de manos, su hermana volteó a ver a Jairo levantando una ceja y enmarcando la otra, dudando bastante de la última parte del relato. Por supuesto no era alguien malo, pero ese título le quedaba algo grande y fuera de lugar conociéndolo.— +
25923;@jairocalixto @FJorgeFHdz Esa salvajada viene del sistema del cual eres fan ,ojo Jairo hay otros senderos
74786;"Me gustaría saber, cuál ha sido la referencia de #CuartoPoder para comparar al grupo paramilitar Colina,  con las rondas campesinas. 
Una cosa es la ignorancia y hasta el prejuicio pero otra cosa es la malicia para desinformar. Solo contribuyen con la polarización. Pésimo."
33634;"#CriptoPoder es un insulto a la inteligencia de los peruanos.

Parecía que en la campaña habían llegado a lo más bajo, pero ahora se superan. Patético es poco, son un meme del gran programa que alguna vez fueron.  

Vídeo vía @Uncafecommie 
https://t.co/NVpFMrMfSz"
72193;Tener un ministro de Economía que, respetando el equilibrio macroeconómico, ponga siempre énfasis en la microeconomía, los ingresos de las familias y la economía popular, es algo que yo en mis 39 años nunca había visto. Bravo la entrevista a @pedrofrancke en canal 2!!!
37636;Hoy a nueve años de su muerte, Jairo Varela sigue sonando bien fuerte! https://t.co/mSTNT0c4wS
19328;¡EL GOL DE LA TRANQUILIDAD! Revive a ras de campo con cámara 🎥 exclusiva el golazo 🔥 de Jairo Concha 🇵🇪 para darle el triunfo parcial 2-0 a @ClubALoficial ⚪🔵 ante @Club_USMP ⚪. #LIGA1BETSSONXGOLPERU #AlientaDesdeCasa https://t.co/Ubd0yK9sHU
24929;@jairo_sanner A donde vamos?
