;text
19622;"🚫Legalmente es imposible que Messi juegue gratis en el Barça. Bajo la ley española, cualquier nuevo contrato necesita ser de un mínimo del 50% del sueldo anterior [Colin Millar]

Ahora ya pueden dejar de decir que Laporta no hizo todo lo posible o sugerir que Messi juegue gratis https://t.co/62HX4hqFJD"
48902;Si no te alcanza los pañuelitos pa llorar como Antonella a Messi menos no acepto 😭 https://t.co/ZOKUEnOt4c
76230;Me despierto y veo a Messi llorando, sálganse de twitter, quiero estar solo.
72484;Los hijos de Messi https://t.co/K7p0zyYT9Z
43651;Al Messi en pedo damelo siempre https://t.co/1lSwKBueut
26176;Las miradas cómplices de Messi con sus hijos durante la conferencia. https://t.co/5GPZBzdSZL
82598;en el medio de la conferencia, Messi le hizo esta carita a sus hijos https://t.co/iPftUjNB4M
88291;messi no dijo una sola s en toda la conferencia de prensa https://t.co/GtVx5PSgJg
20742;Necesito el stream de @martinpdisalvo contando las anecdotas de la casa messi
84772;"Esto es todo por hoy. Si bien aún no es una realidad, todo indica que Messi jugará en PSG y por eso me pareció interesante conocer su nueva casa y la historia que la rodea

Si te gustó no dudes en ayudarme con un like y RT ❤️. Tu difusión es la nafta para seguir creciendo 🤜🤛"
71616;No había visto la conferencia de Messi hasta ahorita que vi un pedazo pero man me imagino que Antonella es todo lo que quiere un hombre!! Lo del pañuelo para Messi me mató 🥺 supongo que Messi se lo ha ganado también👏
43200;y Messi nos vino a enseñar que por más que duela si hay que irse, hay que irse
10881;Mas de mil personas esperando a messi afuera de las oficinas del barcelona y messi salió por otro lado kadjksjadsd su ultimo regate en el barcelona
61057;"cada día entiendo más el ""quiero ser messi y tú mi antonella"" :') https://t.co/1Y2RUnyBcS"
59560;"El trío de Messi, Neymar y Mbappé es demasiado injusto con el resto. El PSG tendrá el mejor creador del mundo, el mejor regateador del mundo y el mejor goleador del mundo.

 Y además de eso, todavía tendrán a Neymar y Mbappé."
88836;No pienso compartir un meme por más bueno que sea con la foto de messi llorando.
