;text
79970;"#EnVideo 📹 | Pdte. @NicolasMaduro: Toda Venezuela unida en espíritu, en alma, debe disfrutar y celebrar la victoria de Yulimar Rojas, Daniel Dhers, Keydomar Vallenilla, Julio Mayora y de toda la Delegación Olímpica de Venezuela.
#CuidémonosDeLaCovid19 https://t.co/TzJ7B8GbYq"
82405;"¡TE AMO❤!

Ella es VENEZUELA🇻🇪
Humilde,carismática, inteligente, luchadora,disciplinada, constante,patriota y con un corazón GIGANTE

Ella es nuestra YULIMAR ROJAS ¡ORO OLÍMPICO 🥇 y RÉCORD MUNDIAL y OLÍMPICO! 💪

15.67m 🏃🏾‍♀️

¡Orgullosos de ti siempre!

#GeneraciónDeOroInvencible https://t.co/MPoZZyQIX7"
59812;"#Dato  Yulimar Rojas se convierte en la primera mujer venezolana en ganar una presea dorada
Se alzó con un vuelo de 15.67 que la dejó con el récord olímpico del #SaltoTriple y del mundo.
https://t.co/7ENoNfXN2j"
14592;"Venezuela en #Tokyo2020:

📜 Anriquelis Barrios
📜 Yusleidy Figueroa
📜 Naryury Pérez
🥈 Julio Mayora
🥈 Keydomar Vallenilla
🥈 Daniel Dhers
🥇 Yulimar Rojas

Tres diplomas, cuatro medallas y todavía no terminan. ¡Los mejores Juegos Olímpicos de la historia del país! 🇻🇪 https://t.co/IQlDKSkNeW"
42373;Todos celebran con Daniel Dhers, Yulimar rojas,  Pero para recordar q un 11 de agosto en los juegos olimpico de los angeles 1984, estaba todo VENEZUELA celebrando la medalla de bronce del pequeño GIGANTE MARCELINO BOLIVAR, hoy olvidado y viviendo como indigente en su pueblo natal https://t.co/KBvzZwzEo7
87264;"Ayer, con solo 25 años, la venezolana Yulimar Rojas rompió el récord olímpico y mundial en el triple salto femenino 🏃‍♀️🥇🇻🇪  

Esta es su historia: https://t.co/CG8Ekqv8rL"
03945;Iván Pedroso, entrenador de Yulimar Rojas hace historia al lograr oro y bronce para países diferentes https://t.co/baZGmGyG9S
18880;"Ayer, con solo 25 años, la venezolana Yulimar Rojas rompió el récord olímpico y mundial en el triple salto femenino 🏃‍♀️🥇🇻🇪  

Esta es su historia: https://t.co/CG8Ekqv8rL"
78400;"Ayer, con solo 25 años, la venezolana Yulimar Rojas rompió el récord olímpico y mundial en el triple salto femenino 🏃‍♀️🥇🇻🇪  

Esta es su historia: https://t.co/CG8Ekqv8rL"
19619;"Ayer, con solo 25 años, la venezolana Yulimar Rojas rompió el récord olímpico y mundial en el triple salto femenino 🏃‍♀️🥇🇻🇪  

Esta es su historia: https://t.co/CG8Ekqv8rL"
70017;Todos celebran con Daniel Dhers, Yulimar rojas,  Pero para recordar q un 11 de agosto en los juegos olimpico de los angeles 1984, estaba todo VENEZUELA celebrando la medalla de bronce del pequeño GIGANTE MARCELINO BOLIVAR, hoy olvidado y viviendo como indigente en su pueblo natal https://t.co/KBvzZwzEo7
98664;🇻🇪🥇¡Histórico! Nuestra Yulimar Rojas hoy logró récord mundial y la primera medalla de oro para Venezuela en los Juegos Olímpicos #Tokyo2020 ¡Bravo! ¡Viva Venezuela! https://t.co/Z2q6YjETwZ
20550;"¿Ustedes lloraron escuchando el himno nacional en Tokyo?

Nosotros sí 😳😭😭😭😭

🇻🇪🇻🇪🇻🇪

Gracias a todos por sus mensajes y su amor a la reina Yulimar Rojas.

Ustedes también son parte de este #TeamRojas45, este triunfo es de todos. https://t.co/sMD4mlUgtd"
95906;"Ayer, con solo 25 años, la venezolana Yulimar Rojas rompió el récord olímpico y mundial en el triple salto femenino 🏃‍♀️🥇🇻🇪  

Esta es su historia: https://t.co/CG8Ekqv8rL"
33861;"Ayer, con solo 25 años, la venezolana Yulimar Rojas rompió el récord olímpico y mundial en el triple salto femenino 🏃‍♀️🥇🇻🇪  

Esta es su historia: https://t.co/CG8Ekqv8rL"
